app,app_id,username,rating,text,text_original,thumbs_up,date,reply,lang,word_count
Shopee,com.shopee.id,Pengguna Google,5,semoga tidak ada kendala untuk checkout,semoga tidak ada kendala untuk checkout,0,2026-05-26 15:01:02,"Hi kak Rus Mini, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",id,6
Shopee,com.shopee.id,Pengguna Google,5,"belanja di shopee, lebih mudah dan enak, g perlu kemana mana, tinggal pesen, tunggu, dateng deech,","belanja di shopee, lebih mudah dan enak, g perlu kemana mana, tinggal pesen, tunggu, Dateng deeech,",0,2026-05-26 15:00:29,"Hai kak Sumardi. Makasih ya bintang dan feedbacknya.. Aku jadi makin semangat deh kerjanya.. moga kamu selalu happy belanja dishopee ya ka. jangan lupa gunain voucher gratis ongkir dan melakukan pembayaran menggunakan shopeepay supaya belanja kamu semakin murrah, mudah dan tetap dari rumah.. happy shopping   ^DY",id,16
Shopee,com.shopee.id,Pengguna Google,1,verifikasi akun pun isi foto ktp mau pinjol atau lamar kerja wkwwk,Verifikasi akun pun isi foto KTP mau pinjol atau lamar kerja wkwwk,0,2026-05-26 14:59:09,"Hai kak Ari Antara, tujuan kk harus verifikasi identitas (KTP/KITAS) itu utk mengamankan transaksi keuangan & melindungi informasi pribadi pas kk pake aplikasi Shopee yah. Kl kk msh ada pertanyaan lain, kakak bisa lsg aja kirim DM ke Social Media kita di IG @shopeecare_id. Stay safe^VB",id,12
Shopee,com.shopee.id,Pengguna Google,5,banyak gratis ongkir dan voucher diskon serta pengiriman cepat,banyak gratis ongkir dan voucher diskon serta pengiriman cepat,0,2026-05-26 14:58:54,"Hi kak Rofiqoh Zulfa, aku ikut seneng kakak puas dan terbantu belanja dengan Shopee, makasih ya bintang 5 nya. Semoga Shopee bisa selalu jadi aplikasi terpercaya. Yuk pantau terus aplikasi Shopee biar nggak ketinggalan berbagai promo dan event menarik. Kalau ada pertnyaan bisa DM aku di IG @shopee_id / @shopeecare_id ya, have a nice day^WM",id,9
Shopee,com.shopee.id,Pengguna Google,1,"sudah ikuti semua prosedur pemulihan akun, verifikasi dokumen, lengkap semua, tapi sistem memblokir secara sepihak. security sistem tidak proporsional dan profesional","sudah ikuti semua prosedur pemulihan akun, verifikasi dokumen, lengkap semua, tapi sistem memblokir secara sepihak. security sistem tidak proporsional dan profesional 👎",0,2026-05-26 14:55:27,"Hi kak Firm4nN, Maaf yaa udah bikin kamu kecewa terkait kendalamu. Agar aku bisa bantu lebih lanjut, kakak boleh infoin Username dan Detail kendala ke DM social media IG @Shopee_id. Aku tunggu ya kakk ^DY",id,21
Shopee,com.shopee.id,Pengguna Google,2,kenapa di shopeekutidak ada tulisannya di terimah saat pesanan sudah tiba.. tolong shopee perbaiki,kenapa di shopeekutidak ada tulisannya di terimah saat pesanan sudah tiba.. tolong shopee perbaiki,0,2026-05-26 14:43:48,"Haii kak Fefri Mardianto , maaf ya udh bikin km kecewa terkait kendala pada aplikasi kamu . Biar bisa Aku bantu cek kendalanya yuk infoin ke aku SS kendala dan detailnya ke DM @Shopee_id ya kak. Ditunggu ^IX",id,14
Shopee,com.shopee.id,Pengguna Google,5,"sebagai salah satu aplikasi terbaik yg selalu saya gunakan untuk belanja online, terpercaya dan aman..dan saya sdh sejak lama menggunakan shopee memudahkan dlm segala urusan rmh tangga dan lainnya.. terima kasih shopee","sebagai salah satu aplikasi terbaik yg selalu saya gunakan untuk belanja online, terpercaya dan aman..dan saya sdh sejak lama menggunakan shopee memudahkan dlm segala urusan rmh tangga dan lainnya... terima kasih shopee",0,2026-05-26 14:40:42,"Hi kak, thankyou yaa buat bintang limanya. Semoga kakak makin betah dan nyaman belanja lewat aplikasi Shopee. Jgn lupa buat pantengin promo2 menarik di sosmed resmi dan aplikasi Shopee ya kak. Kalo kk ada kendala/pertanyaan terkait Shopee boleh banget chat ke DM IG @shopee_id / @shopeecare_id. Have a nice day ^VB",id,32
Shopee,com.shopee.id,Pengguna Google,1,paket udh dijalan di batalkan sepihak anjirr,paket udh dijalan di batalkan sepihak anjirrr,0,2026-05-26 14:40:34,"Hi kak Anton Kusuma, mohon maaf atas kendala mengenai pesanan kakak yg dibatalkan. Untuk dapat aku bantu cek lebih lanjut, mohon infokan username dan detail pesanannya ke DM X @ShopeeID  / @ShopeeCare ya. Sehat selalu^WM",id,7
Shopee,com.shopee.id,Pengguna Google,1,udah mulai bobrok. estimasi pesanan di ubah sesuka hatinya. vocher keterlambatan banyak syarat untuk dipakai kayak lamar kerja,udah mulai bobrok. estimasi pesanan di ubah sesuka hatinya. vocher keterlambatan banyak syarat untuk dipakai kayak lamar kerja,0,2026-05-26 14:36:19,"Hi kak Samar Kandi, Maaf yaa udah bikin kamu kecewa terkait kendalamu. Agar aku bisa bantu lebih lanjut, kakak boleh infoin Username dan Detail kendala ke DM social media IG @Shopee_id. Aku tunggu ya kakk ^DY",id,18
Shopee,com.shopee.id,Pengguna Google,5,sangat membantu ketika lagi repot bisa belanja online,sangat membantu ketika lagi repot bisa belanja online,0,2026-05-26 14:32:48,"Hi kak Donkel 103, thankyou yaa buat bintang limanya. Semoga kakak makin betah dan nyaman belanja lewat aplikasi Shopee. Jgn lupa buat pantengin promo2 menarik di sosmed resmi dan aplikasi Shopee ya kak. Kalo kk ada kendala/pertanyaan terkait Shopee boleh banget chat ke DM IG @shopee_id / @shopeecare_id. Have a nice day ^VB",id,8
Shopee,com.shopee.id,Pengguna Google,1,shopee eror sekarang gak bisa cari. mau cari barang tulisan nya produk tidak di temukan padahal kemarin bisa . aku keluar dari akun terus cari barang bisa di temukan tapi waktu login lagi tetep gak bisa cari. hapus aja ganti aplikasi lain.,Shopee eror sekarang gak bisa cari. mau cari barang tulisan nya produk tidak di temukan padahal kemarin bisa . aku keluar dari akun terus cari barang bisa di temukan tapi waktu login lagi tetep gak bisa cari. hapus aja ganti aplikasi lain.,0,2026-05-26 14:30:45,"Hi kak Erick LeXsa, maaf atas kendala aplikasinya tidak bisa melakukan pencarian. Terkait kendala aplikasi kakak bisa clear cache aplikasi dan perangkat terlebih dulu ya. Pastikan aplikasi telah terupdate dan bisa coba berkala. Jika masih terkendala kakak bisa hubungi aku ke DM X @ShopeeID  / @ShopeeCare ya. Sehat selalu^WM",id,42
Shopee,com.shopee.id,Pengguna Google,5,aplikasi belanja onlime.yg sangat membantu sekali,aplikasi belanja onlime.yg sangat membantu sekali,0,2026-05-26 14:25:14,"Hi kak Wiwik Hardikayani, aku ikut seneng kakak puas dan terbantu belanja dengan Shopee, makasih ya bintang 5 nya. Semoga Shopee bisa selalu jadi aplikasi terpercaya. Yuk pantau terus aplikasi Shopee biar nggak ketinggalan berbagai promo dan event menarik. Kalau ada pertnyaan bisa DM aku di IG @shopee_id / @shopeecare_id ya, have a nice day^WM",id,6
Shopee,com.shopee.id,Pengguna Google,5,"tak terbayangkan, cari apa pun selalu ada. fitur aplikasi mudah dan jelas untuk digunakan meskipun untuk usia lansia. cara pembayaran pun mudah dan banyak jenisnya, tinggal pilih yang mana paling cocok. tapi saya paling suka melalui autodebit seabank. jika belanjaan masih ragu dengan produk barangnya, terkadang saya gunakan cod. saya sangat puas dg kemudah²an yg ada dalam fitur aplikasi. pengaturan gambar produk dalam toko², mudah dilihat. serta review dari pembeli² lain sangat membantu. thanks","tak terbayangkan, cari apa pun selalu ada. fitur aplikasi mudah dan jelas untuk digunakan meskipun untuk usia lansia. cara pembayaran pun mudah dan banyak jenisnya, tinggal pilih yang mana paling cocok. tapi saya paling suka melalui autodebit seabank. jika belanjaan masih ragu dengan produk barangnya, terkadang saya gunakan COD. saya sangat puas dg kemudah²an yg ada dalam fitur aplikasi. pengaturan gambar produk dalam toko², mudah dilihat. serta review dari pembeli² lain sangat membantu. thanks",1,2026-05-26 14:22:46,"Hai kak Lili Tanesha. Makasih buat review dan bintang 5 nya, aku jadi hepi deh. Semoga Shopee selalu bisa ngasih yang terbaik buat kamu agar kamu bisa selalu puas sama Shopee. Semoga juga Shopee gak pernah bikin kamu kecewa ya kak. Kalau ada pertanyaan terkait Shopee boleh kasih tau di DM IG @Shopeecare_id yaa. Terima kasih ^NW",id,74
Shopee,com.shopee.id,Pengguna Google,2,"tolong.. foto,gambar,& iklan,harus sesuai dengan yang di jual.. promo iklan ataupun itu pastikan tidak mengganggu layar smartphon.. bukanya menarik malah bikin males buka app ini..","Tolong... Foto,Gambar,& Iklan,Harus Sesuai Dengan Yang Di Jual... Promo Iklan Ataupun Itu Pastikan Tidak Mengganggu Layar Smartphon... Bukanya Menarik Malah Bikin Males Buka App Ini...",0,2026-05-26 14:19:35,"Hi kak Iiskandar “Bang.Zabbrigge” Iskandar, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",id,25
Shopee,com.shopee.id,Pengguna Google,1,apk nggak mutu ini lama pengiriman di mundur mundurin katanya datang 1-3 hari tapi lebih dari 3 hari nggak worit ini apk di hapus aja,apk nggak mutu ini lama pengiriman di mundur mundurin katanya datang 1-3 hari tapi lebih dari 3 hari nggak worit ini apk di hapus aja,0,2026-05-26 14:14:30,"Hi kak Jovan Empekempek, Maaf yaa udah bikin kamu kecewa terkait kendalamu. Agar aku bisa bantu lebih lanjut, kakak boleh infoin Username dan Detail kendala ke DM social media IG @Shopee_id. Aku tunggu ya kakk ^DY",id,25
Shopee,com.shopee.id,Pengguna Google,5,alhamdulillah selama belanja di shopee barangnya selalu sesui deskripsi dan pengantaran serta kurir nya cepat dan ramah,alhamdulillah selama belanja di shopee barangnya selalu sesui deskripsi dan pengantaran serta kurir nya cepat dan ramah,1,2026-05-26 14:05:33,"Hi kak andi al kautsar, aku ikut seneng kakak puas dan terbantu belanja dengan Shopee, makasih ya bintang 5 nya. Semoga Shopee bisa selalu jadi aplikasi terpercaya. Yuk pantau terus aplikasi Shopee biar nggak ketinggalan berbagai promo dan event menarik. Kalau ada pertnyaan bisa DM aku di IG @shopee_id / @shopeecare_id ya, have a nice day^WM",id,17
Shopee,com.shopee.id,Pengguna Google,5,sangat membatu dak dpt d percaya,sangat membatu dak dpt d percaya,0,2026-05-26 13:59:00,,id,6
Shopee,com.shopee.id,Pengguna Google,1,sebelum nya shopee bagus banget tapi sekarang kecewa ketika banyak promo di checkout gak bisa,sebelum nya shopee bagus banget tapi sekarang kecewa ketika banyak promo di checkout gak bisa,0,2026-05-26 13:58:01,"Haii kak Youni Z, maaf ya udh bikin km kecewa terkait kendalamu . Biar bisa Aku bantu cek kendalanya infoin ke aku Username , SS kendala dan detail kendala kakak boleh hubungi Aku di DM @Shopee_id ya kak. Ditunggu ^ZU",id,15
Shopee,com.shopee.id,Pengguna Google,5,terimakasih shopee anda sangat membantu ekonomi sy biarpun sy belom bisa menikmati komisi sy tapi sy sudah bisa menikmati dari sohopepay,terimakasih shopee anda sangat membantu ekonomi sy biarpun sy belom bisa menikmati komisi sy tapi sy sudah bisa menikmati dari sohopepay,0,2026-05-26 13:48:11,"Hai kak Ika Susanti, thanks buat bintang dan reviewnya. Semoga kakak selalu happy belanja kebutuhan dan bertransaksi di shopee. Pantau terus aplikasi dan sosmed shopee biar kakak nggak ketinggalan promo yg ada di shopee. Kalo ada kendala terkait shopee bisa langsung DM IG shopee_id. Happy shopping ^BL",id,21
Shopee,com.shopee.id,Pengguna Google,5,"shopee memang the best deh.. gtw dan selalu respon keluhan pelanggan atas tindakan seller nakal, dan memberi solusi pengembalian dana. terimakasih shopee, belanja menjadi mudah disini.","shopee memang the best deh.... GTW dan selalu respon keluhan pelanggan atas tindakan seller nakal, dan memberi solusi pengembalian dana. terimakasih shopee, belanja menjadi mudah disini.",0,2026-05-26 13:45:18,"Hi kak Joop Avianto, aku ikut seneng kakak puas dan terbantu belanja dengan Shopee, makasih ya bintang 5 nya. Semoga Shopee bisa selalu jadi aplikasi terpercaya. Yuk pantau terus aplikasi Shopee biar nggak ketinggalan berbagai promo dan event menarik. Kalau ada pertnyaan bisa DM aku di IG @shopee_id / @shopeecare_id ya, have a nice day^WM",id,26
Shopee,com.shopee.id,Pengguna Google,5,belanja nyantai tanpa repot menunggu sambil ngemil.,belanja nyantai tanpa repot menunggu sambil ngemil.,0,2026-05-26 13:43:35,"Hi Kak Ida wati, makasih bgt ya review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yg terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @shopee_id / @shopeecare_id ya, sehat selalu ^QS",id,7
Shopee,com.shopee.id,Pengguna Google,5,memudahkan belanja online dan juga banyak diskon,memudahkan belanja online dan juga banyak diskon,0,2026-05-26 13:40:36,"Hi kak Herman Herman, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",id,7
Shopee,com.shopee.id,Pengguna Google,5,lebih di tingkatkan lagi kualitas produk supliernya dan tetap menjadi brand market yang tetap hight class,lebih di tingkatkan lagi kualitas produk supliernya dan tetap menjadi brand market yang tetap hight class 👍👍👍🙏,0,2026-05-26 13:31:57,"Hi kak Nur Hayati, thankyou yaa buat bintang limanya. Semoga kakak makin betah dan nyaman belanja lewat aplikasi Shopee. Jgn lupa buat pantengin promo2 menarik di sosmed resmi dan aplikasi Shopee ya kak. Kalo kk ada kendala/pertanyaan terkait Shopee boleh banget chat ke DM IG @shopee_id / @shopeecare_id. Have a nice day ^VB",id,16
Shopee,com.shopee.id,Pengguna Google,5,98 persen puas belanja di aplikasi shopee krn penjual real no tipu tipu,98 persen puas belanja di aplikasi shopee Krn penjual real no tipu tipu,0,2026-05-26 13:23:15,"Hi kak widya Andriany, Makasih bgt komentar dan bintangnya. Aku seneng deh kalo Shopee bisa membantu kamu Semoga Shopee selalu bisa kasih pengalaman belanja terbaik utk kamuuu. Klo ada pertanyaan terkait Shopee jangan sungkan DM Aku di @shopeecare_id/@shopee_id ya, sehat selalu ^TY",id,13
Shopee,com.shopee.id,Pengguna Google,5,amanah bgt tokonya. kurirnya bertanggung jawab,amanah bgt tokonya. kurirnya bertanggung jawab,0,2026-05-26 13:22:48,"Hi kak ALFIYAH RASIYANI, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id/@shopeecare_id. Terima kasih telah menghubungi shopee sehat selalu ^WE",id,6
Shopee,com.shopee.id,Pengguna Google,2,update nya udah gilak g bisa di konfirmasi tiap pesanan yg datang jadi nya bayar spaylater ga bisa bisa,update nya udah gilak g bisa di konfirmasi tiap pesanan yg datang jadi nya bayar spaylater ga bisa bisa,0,2026-05-26 13:22:41,"Haii kak Alamsyah Emperor's, maaf ya udh bikin km kecewa terkait kendala pesananmu . Biar bisa Aku bantu cek kendalanya infoin ke aku Username, No pesanan, dan ss kendala melalui DM @Shopee_id ya kak. Dtunggu ^ZU",id,19
Shopee,com.shopee.id,Pengguna Google,4,bagus tapi tolong saya dpt bg saat saya mencari barang tiba2 ada notif maaf barang ini tidak ada gitu dan katanya coba cari yang lain tetap gk bisa misalnya saya mau beli topi saya ketik lah tiba tiba notifnya keluar lagi. tolong diperbaiki ya shopee indonesia,Bagus tapi tolong Saya dpt bg saat saya mencari barang Tiba2 ada notif maaf barang ini tidak ada gitu Dan katanya coba cari yang lain tetap gk bisa misalnya saya mau beli topi 🎩 saya ketik lah tiba tiba notifnya keluar lagi. tolong diperbaiki ya Shopee Indonesia😔☹️☹️,0,2026-05-26 13:14:55,"Hi kak Dimas Andriano Saragih, mohon maaf atas ketidaknyamanannya. Agar aku bisa bantu pengecekan lebih lanjut, kakak bisa DM Sosmed @Shopee_id / @shopeecare_id dengan melampirkan detail kendala. Sehat selalu ^QSken",id,46
Shopee,com.shopee.id,Pengguna Google,5,"mau belanja, di shopee aja!!","Mau belanja, di Shopee aja!!!",0,2026-05-26 13:11:27,"Hi kak BOBO MI'RATIN ACHYANI (BOBO), thank you buat bintang limanya. Smoga makin betah & nyaman belanja lewat aplikasi Shopee. Jgn lupa selalu pantengin promo2 menarik di sosmed resmi dan aplikasi Shopee ya. Kalo km ada kendala/pertanyaan ke DM IG @shopee_id/@shopeecare_id ya. sehat selalu ^QZ",id,5
Shopee,com.shopee.id,Pengguna Google,2,"kurir shopee kalau paketannya besar ga ada yang mau bawa,.. kalaupun ada lama nganternya.. paketan saya sdh 2minggu ga ada yg bawa.. padahal sudah dekat rumah..","kurir Shopee kalau paketannya besar ga ada yang mau bawa,.. kalaupun ada lama nganternya.. paketan saya sdh 2minggu ga ada yg bawa.. padahal sudah dekat rumah...",0,2026-05-26 13:10:27,"Haii kak Agus Priyanto , maaf ya udh bikin km kecewa terkait kendalamu . Biar Aku bisa bantu cek kendalanya infoin ke aku  detail kendala kakak boleh colek Aku di DM @ShopeeID / @ShopeeCare   ya kak. Dtunggu ^LI",id,26
Shopee,com.shopee.id,Pengguna Google,1,aplikasi kontoll.. masa pesan barang di batasin,aplikasi kontolll..... masa pesan barang di batasin,0,2026-05-26 13:06:27,"Hai kak Dalmi Dalmi, aku minta maaf ya udh bikin ga nyaman krn gabisa checkoutnya. Biar aku bisa bantu lebih lanjut, kakak bisa infoin detail kendalanya ke DM Social Media kita di IG @shopeecare_id yah, aku tungguu ^VB",id,7
Shopee,com.shopee.id,Pengguna Google,5,amanah bisa di percaya mantapp..,Amanah bisa di percaya Mantapp...,0,2026-05-26 13:04:23,"Hi kak Yadi Muhyadi, Makasih bgt komentar dan bintangnya. Aku seneng deh kalo Shopee bisa membantu kamu Semoga Shopee selalu bisa kasih pengalaman belanja terbaik utk kamuuu. Klo ada pertanyaan terkait Shopee jangan sungkan DM Aku di @shopeecare_id/@shopee_id ya, sehat selalu ^TY",id,5
Shopee,com.shopee.id,Pengguna Google,5,aplikasi yang memudahkan segala kebutuhan,Aplikasi yang memudahkan segala kebutuhan,0,2026-05-26 13:04:21,"Hi kak Yogi Iskandar, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id/@shopeecare_id. Terima kasih telah menghubungi shopee sehat selalu ^WE",id,5
Shopee,com.shopee.id,Pengguna Google,5,belanja dishopee paling murah. banyak ongkir gratis..,Belanja dishopee paling murah. banyak ongkir gratis...,0,2026-05-26 13:02:55,"Hai kak rfa abd, thanks buat bintang dan reviewnya. Semoga kakak selalu happy belanja kebutuhan dan bertransaksi di shopee. Pantau terus aplikasi dan sosmed shopee biar kakak nggak ketinggalan promo yg ada di shopee. Kalo ada kendala terkait shopee bisa langsung DM IG shopee_id. Happy shopping ^BL",id,7
Shopee,com.shopee.id,Pengguna Google,5,mantap dengan promo potongan harganya. dan gratis ongkirnya.,mantap dengan promo potongan harganya. dan gratis ongkirnya.,0,2026-05-26 12:57:41,"Hai kak Jana Al najar, thanks buat bintang dan reviewnya. Semoga kakak selalu happy belanja kebutuhan dan bertransaksi di shopee. Pantau terus aplikasi dan sosmed shopee biar kakak nggak ketinggalan promo yg ada di shopee. Kalo ada kendala terkait shopee bisa langsung DM IG shopee_id. Happy shopping ^BL",id,8
Shopee,com.shopee.id,Pengguna Google,5,"ini memang betul aplikasi terbagus yg pernah aku donload, aku disini bisa dapak ongkirr","ini memang betul aplikasi terbagus yg pernah aku donload, aku disini bisa dapak ongkirrr",0,2026-05-26 12:55:02,"Hi kak James Medan, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id/@shopeecare_id. Terima kasih telah menghubungi shopee sehat selalu ^WE",id,14
Shopee,com.shopee.id,Pengguna Google,5,enak banget buat belanja online,enak banget buat belanja online,0,2026-05-26 12:53:19,"Hai kak Muhammad farhan, waaah maaciw banyak yaw kak buat feedback dan bintangnya, aku happy banget nih dapat bintang dari kamu. Jika ada kendala jangan ragu colek aku ke DM IG @shopee_id /@shopeecare_id. Sehat selalu ^SQ",id,5
Shopee,com.shopee.id,Pengguna Google,5,"selalu puas belanja di shopee selain harga nya terjangkau tingkat keamanan nya juga tinggi ,walaupun pernah sekali kena tipu tapi itu juga karna saya yang kurang teliti,tks shopee sukses terus ya","selalu puas belanja di shopee selain harga nya terjangkau tingkat keamanan nya juga tinggi ,walaupun pernah sekali kena tipu tapi itu juga karna saya yang kurang teliti,tks shopee sukses terus ya",0,2026-05-26 12:52:28,"Hallo kak Devi Aditianty, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Sehat selalu^IX",id,31
Shopee,com.shopee.id,Pengguna Google,5,"mempermudah belanja.jaringan luas.g repot kesa kesini.tinggal klik.udah tinggal mencari.barang yg kita inginkan.semua ada di shopee.hampir 90,%,ada.","mempermudah belanja.jaringan luas.g repot kesa kesini.tinggal klik.udah tinggal mencari.barang yg kita inginkan.semua ada di shopee.hampir 90,%,ada.",0,2026-05-26 12:52:04,"Hi Kak Poniman Masrury, makasih bgt ya review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yg terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @shopee_id ya, sehat selalu ^BN",id,16
Shopee,com.shopee.id,Pengguna Google,4,"mencari produk sangat mudah dan promo banyak.. tapi sayangnya aplikasiku menu spaylater gak bisa dibuka, padahal saya sudah menggunakannya hampir setahun dengan melakukan pembayaran tepat waktu sebelum jatuh tempo. bulan ini akan ada pembayaran jatuh tempo bulan 6 tapi spaylater saya gak bisa dibuka atau layar putih","Mencari produk sangat mudah dan promo banyak... tapi sayangnya aplikasiku menu spaylater gak bisa dibuka, padahal saya sudah menggunakannya hampir setahun dengan melakukan pembayaran tepat waktu sebelum jatuh tempo. bulan ini akan ada pembayaran jatuh tempo bulan 6 tapi spaylater saya gak bisa dibuka atau layar putih",0,2026-05-26 12:46:55,"Hi kak Ernita Marliani Halawa, maaf ya udah buat resah terkait kendala fitur spaylater yang kakak alami. Agar bisa aku bantu cek lebih lanjut boleh infoin detail kendala lewat DM sosmed @Shopee_id. Terimakasih ^WB",id,47
Shopee,com.shopee.id,Pengguna Google,1,"pengiriman shope lebih tepatnya pake spx sumpah busuk banget, udah beberapa kali paket yg seharusnya bisa sampe hari ini malah di buat muter² dulu","pengiriman shope lebih tepatnya pake spx sumpah busuk banget, udah beberapa kali paket yg seharusnya bisa sampe hari ini malah di buat muter² dulu",0,2026-05-26 12:44:25,"Hai kak devi ratna sari, mohon maaf ya udah bikin ganyaman terkait kendala yg kamu alami. Utk bisa kubantu lbh lnjut, kakak bisa infoin detail kendalanya ke DM IG @shopee_id/@shopeecare_id ya, stay safe ^QZ",id,24
Shopee,com.shopee.id,Pengguna Google,1,kirim instant ga dpt driver pesen makan ga dpt driver complain ke cs cuma bilang salah driver cuma kirim laporan doang tp ga ada tindakan apa2 dri shoppe nya makin mengecewakan rugi waktu saya pake aplikasi ini,kirim instant ga dpt driver pesen makan ga dpt driver complain ke cs cuma bilang salah driver cuma kirim laporan doang tp ga ada tindakan apa2 dri shoppe nya makin mengecewakan rugi waktu saya pake aplikasi ini,0,2026-05-26 12:40:53,"Hai kak Rizky Putri, mohon maaf ya sudah buat kamu gak nyaman. Terkait kendala yang di alami, agar bisa aku bantu cek, infoin ke aku detailnya  melalui DM IG @shopee_id/@shopeecare_id ya. Terima kasih telah menghubungi shopee sehat selalu ^WE",id,37
Shopee,com.shopee.id,Pengguna Google,1,"ganggu bat iklan ni aplikasi sampah, pler, moga kaga laku dah ni aplikasi","ganggu bat iklan ni aplikasi sampah, pler, moga kaga laku dah ni aplikasi",0,2026-05-26 12:39:47,,id,13
Shopee,com.shopee.id,Pengguna Google,5,apk bagus tolong tingkatkan lagi keamanan akun,Apk bagus tolong tingkatkan lagi keamanan akun,0,2026-05-26 12:35:25,,id,7
Shopee,com.shopee.id,Pengguna Google,5,belanja di shopee mudah dan cepat untuk harga sesuai barang.,belanja di shopee mudah dan cepat untuk harga sesuai barang.,0,2026-05-26 12:34:28,"Hi kak Yoyok Winarto, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",id,10
Shopee,com.shopee.id,Pengguna Google,2,aplikasi scemm udah 3 kali beli barang tidak sesuai pesanan dan juga owner toko nya tidak bertanggung jawab,aplikasi scemm udah 3 kali beli barang tidak sesuai pesanan dan juga owner toko nya tidak bertanggung jawab,0,2026-05-26 12:33:00,"Hai kak Eyylriann 154, mohon maaf ya udah bikin ganyaman terkait kendala yg kamu alami. Utk bisa kubantu lbh lnjut, kakak bisa infoin detail kendalanya ke DM IG @shopee_id/@shopeecare_id ya, stay safe ^QZ",id,18
Shopee,com.shopee.id,Pengguna Google,1,pengiriman sangat lama barang tidak sesuai dengan foto/video barang rusak/pecah/penyok,pengiriman sangat lama barang tidak sesuai dengan foto/video barang rusak/pecah/penyok,0,2026-05-26 12:25:13,"Hai kak fida fidong, mohon maaf atas ketidaknyamanannya. Aku infoin apabila menerima ketidaksesuain barang yang dipesan, aku saranin ajukan pengembalian terlebih dahulu ya kak sebelum masa pengajuan berakhir. Jika ada kendala boleh infoin ke DM Social Media kita di IG @Shopee_id/@ shopeecare_id ya. Stay safe ^AQ",id,10
Shopee,com.shopee.id,Pengguna Google,3,kepada pihak shopee mohon kebijakannya dalam mengantarkan barang ke konsumen saya sudah 4x pesen paket tidak diantarkan oleh kurir nya alasan nya pelanggan tidak aktif atau penerima tidak mau menerima dan ketika di lihat buktinya dia hanya kirim ulasan poto paket dan syaa harap ada perubahan dari tim shopee dan kurir tidak memilih walau paket murah atau mahal jika kurir malas antar paket mending berhenti saja atau di pecat,kepada pihak shopee mohon kebijakannya dalam mengantarkan barang ke konsumen saya sudah 4x pesen paket tidak diantarkan oleh kurir nya alasan nya pelanggan tidak aktif atau penerima tidak mau menerima dan ketika di lihat buktinya dia hanya kirim ulasan Poto paket dan syaa harap ada perubahan dari tim shopee dan kurir tidak memilih walau paket murah atau mahal jika kurir malas antar paket mending berhenti saja atau di pecat,0,2026-05-26 12:24:56,"Hai kak Musthofa Kapit, mohon maaf ya sudah buat kamu gak nyaman. Terkait kendala pesanan kakak, agar bisa aku bantu cek, infoin ke aku username dan nomor pesanannya melalui DM IG @shopee_id/@shopeecare_id ya. Terima kasih telah menghubungi shopee sehat selalu ^WE",id,69
Shopee,com.shopee.id,Pengguna Google,1,apasi anj iklan nya ngeganggu bgt tiap buka apk lain muncul iklan sopi aplgi lngsung ke apk nya risih tau g sih,apasi anj iklan nya ngeganggu bgt tiap buka apk lain muncul iklan sopi aplgi lngsung ke apk nya risih tau g sih,0,2026-05-26 12:17:10,,id,22
