app,app_id,username,rating,text,thumbs_up,date,reply
Shopee,com.shopee.id,Timur gulan Ritonga,5,pelayanan dan kurir baik dan cepat dan tepat,0,2026-05-24 02:28:28,"Hai kak Timur gulan Ritonga, makasih ya untuk bintangnya. semoga kakak suka dan nyaman belanja di shopee. jangan lupa juga cek promo belanja, sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy^AA"
Shopee,com.shopee.id,Mar Dia,5,untuk pengambilan koin,0,2026-05-24 02:13:27,"Hi kak Mar Dia, makasih yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee. Shopee akan selalu berusaha meningkatkan pelayanan untuk semua pelanggan. kalau ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Have a nice day^NT"
Shopee,com.shopee.id,Ippan Vanbasten,4,Mantap,0,2026-05-24 02:11:17,"Hi kak Ippan Vanbasten, makasih ya untuk bintang bintangnya. Yuhuuu Shopee emang mantul pake banget kak. Moga kamu selalu happy belanja di Shopee yaa. Ohiya, staytune terus aplikasi dan sosmed resmi Shopee ya kak biar kamu ga ketinggalan info dan update promo terbarunya. Stay healthy   ^DY"
Shopee,com.shopee.id,Raul,5,jos,0,2026-05-24 02:04:59,"Hi kak Raul, makasih yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee. Shopee akan selalu berusaha meningkatkan pelayanan untuk semua pelanggan. kalau ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Have a nice day^NT"
Shopee,com.shopee.id,Khailia Marimbi,5,Suka banget si sama shopee dari pada olshop lain,0,2026-05-24 02:01:20,
Shopee,com.shopee.id,Ferdi Ramadani,5,bagus banget aplikasi nya,0,2026-05-24 01:58:04,"Hai kak Ferdi Ramadani , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. Klo ada pertanyaan terkait Shopee jangan sungkan DM Aku di @Shopee_id, sehat selalu ^CK"
Shopee,com.shopee.id,Hendra Stdpouseng,5,biar bintang yg bicara,0,2026-05-24 01:39:24,"Hi kak Hendra Stdpouseng, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Stay safe^NT"
Shopee,com.shopee.id,Vin Valhein,1,apalah ini aplikasi masa kita mau verifikasi umur harus daftarkan diri pakai KTP segala mana untuk shopee pay lagi edede mendingan tokped tidak banyak neko neko,0,2026-05-24 01:38:44,"Hi kak Vin Valhein, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan sreenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^AA"
Shopee,com.shopee.id,Pipit Rospita,3,"kenapa sekarang gada tulisan pesanan diterima atau pesanan selesai ya , setelah di upgrade versi terbaru , jd udah sampe tp kita tuh gk bisa klik pesanan selesai , dari tokopun disuruh klik oesanan selesai , knpa gada notif kaya gitu , heran deh , mending versi yg lama kalo gitu gausah update² lg , tolong perbaiki",2,2026-05-24 01:34:44,"Hai Kak Pipit Rospita, maaf sudah bikin tidak nyaman terkait kendala yang Kakak alami. Agar aku bisa bantu cek, boleh infoin detail kendala Kakak, username Shopee dan no pesanan ke DM Social Media kita @Shopee_id untuk IG dan @ShopeeID untuk X. Aku tunggu ^CA"
Shopee,com.shopee.id,Muhammad Rony,2,ok,0,2026-05-24 01:34:13,"Hi kak Muhammad Rony, dan maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna maupun ke penjual yah kak dan akan selalu berusaha memberikan yang terbaik. utk kendala mengenai Shopee detailnya jangan sungkan buat DM aku di sosial media ya di @Shopee_ID . Sehat Selalu ^CK"
Shopee,com.shopee.id,Nadira Putri,5,"apk ini kadang error kadang tidak,tapi bagus",0,2026-05-24 01:32:49,"Hi kak Nadira Putri, dan maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna maupun ke penjual yah kak dan akan selalu berusaha memberikan yang terbaik. utk kendala mengenai Shopee detailnya jangan sungkan buat DM aku di sosial media ya di @Shopee_ID . Sehat Selalu ^CK"
Shopee,com.shopee.id,Lonelywolf,1,"penanganan yang lambat, pengembalian dana terlalu lama",0,2026-05-24 01:25:16,"Hi kak Lonelywolf, maaf ya sudah buat kmu gak nyaman terkait kendala pesanan kamu. Agar bisa aku bantu, infoin nomor pesanannya dan username akun Shopee kmu ke kami melalui DM X @shopeecare. Stay safe^NT"
Shopee,com.shopee.id,Ainor Rasyid,5,mantap,0,2026-05-24 01:24:25,"Hai kak Ainor Rasyid, makasih ya untuk bintangnya. semoga kakak suka dan nyaman belanja di shopee. jangan lupa juga cek promo belanja, sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy^AA"
Shopee,com.shopee.id,Tugasku Tugas,1,ongkir nya mahal x bikin gk bisa nafas,0,2026-05-24 01:20:58,
Shopee,com.shopee.id,Yanti One,5,Bagus,0,2026-05-24 01:10:04,"Hai kak Yanti One , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. Klo ada pertanyaan terkait Shopee jangan sungkan DM Aku di @Shopee_id, sehat selalu ^CK"
Shopee,com.shopee.id,Lunox Chan,1,ngebug ga ada jaringan katanya,0,2026-05-24 01:08:05,"Hi Kak Lunox Chan maaf ya untuk kendala aplikasi yang kurang baik. Aku saranin pastiin Kakak sudah memperbarui aplikasi Shopee, pastiin juga jaringan internet dalam keadaan yang stabil dan lakukan Clear Cache pada aplikasi Shopeemu. Kalo masih ada kendala atau pertanyaan lain terkait Shopee bisa DM aku di IG @Shopee_ID ya Kak. Have a nice day^CK"
Shopee,com.shopee.id,Herinoviyanti Helen,5,lebih sering pas nya sich drpd yg ga pas... yg penting jeli aja klo mau cakeout... mksh shopee sdh memudahkan berbelanja..,0,2026-05-24 00:57:29,"Hai kak Herinoviyanti Helen. Makasih ya bintang dan feedbacknya.. Aku jadi makin semangat deh kerjanya.. moga kamu selalu happy belanja dishopee ya ka. jangan lupa gunain voucher gratis ongkir dan melakukan pembayaran menggunakan shopeepay supaya belanja kamu semakin murrah, mudah dan tetap dari rumah.. happy shopping   ^DY"
Shopee,com.shopee.id,chandra seeka369,1,lazada tercepat loading SHOPEE terlemot loading sulit,0,2026-05-24 00:54:22,
Shopee,com.shopee.id,Dharma Halim,1,informasi yang diberikan ga jelas katanya voucher atau diskon tapi malah disuruh bayar dengan harga sama beda isi saldo 2x kukira ada perbaikan malah perburukan ga jadi nambah bintang ke lapak sebelah aja diskon LEBIH JELAS,2,2026-05-24 00:50:30,"Hi kak Dharma Halim, maaf ya buat kakak ga nyaman, terkait kendala yang dialami agar bisa bantu cek lebih lanjut kakak bisa infoin detail kendala ke DM Social Media kita @Shopee_id/@Shopeecare_id. Aku tunggu^TU"
Shopee,com.shopee.id,Ahmad Mahbara,5,mantap,0,2026-05-24 00:40:36,"Hi kak Ahmad Mahbara, makasih ya untuk bintang bintangnya. Yuhuuu Shopee emang mantul pake banget kak. Moga kamu selalu happy belanja di Shopee yaa. Ohiya, staytune terus aplikasi dan sosmed resmi Shopee ya kak biar kamu ga ketinggalan info dan update promo terbarunya. Stay healthy   ^DY"
Shopee,com.shopee.id,Bullah Dangke,5,moga lebih baik dan semua produk promonya akurat dan sesuai,0,2026-05-24 00:33:56,"Hallo kak Bullah Dangke, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Stay safe ^DY"
Shopee,com.shopee.id,inayatul ilahiyah,1,"kalau ada nilai dibawah 1 tak kasih -100,,, komplain tidak dilayani dengan baik. tidak ada solusi,",2,2026-05-24 00:27:30,"Hai kak inayatul ilahiyah, maaf ya udah bikin kakak tidak puas dalam menggunakan aplikasi Shopee. Agar aku bisa bantu memaksimalkan penggunaan Shopee yuk infoin kendala kakak melalui DM ke Twitter social media di @ShopeeID / @ShopeeCare. Terima kasih ^AG"
Shopee,com.shopee.id,Robby Balan,5,oke banget,0,2026-05-24 00:26:11,"Hi kak Robby Balan, makasih ya untuk bintang dan feedbacknya. Pastinya Shopee bagus banget ya kak. Apa aja ada dan murah banget juga hihi. Moga kamu selalu setia sama Shopee ya kak. Kalau kamu ada pertanyaan atau kendala lainnya terkait Shopee cus hubungi aku ke DM sosmed resminya Shopee yaa. Sehat selalu ^AG"
Shopee,com.shopee.id,See've Al,2,"Hay shopee, gw mau nanya, kemarin gw komplen ke shopee Krn barang yg sampe rusak, tutup barang nya patah sehingga sabun nya tumpah, terima kasih sudah ganti 50%. tapi saya nanya abis itu saya mau belanja lewat live sudah klik bebas ongkir ke semua produk knp biaya ongkir nya tetep ada, 10-12rb. padahal barang-barang remeh salah satu contohnya colokan listrik. dan setiap live ketika mo beli ada walau udah klik 0 ongkir tetep ada 10rb. ga ikhlas ya balikian uang komplennya??",0,2026-05-24 00:19:14,"Hi kak See've Al, Maaf yaa udah bikin kamu kecewa terkait kendalamu. Agar aku bisa bantu lebih lanjut, kakak boleh infoin Username dan Detail kendala ke DM social media IG @Shopee_id. Aku tunggu ya kakk ^DY"
Shopee,com.shopee.id,Raga,5,sangat puas dan sangat membantu,0,2026-05-24 00:18:59,"Hi kak Raga, makasih ya untuk bintang dan feedbacknya. Pastinya Shopee bagus banget ya kak. Apa aja ada dan murah banget juga hihi. Moga kamu selalu setia sama Shopee ya kak. Kalau kamu ada pertanyaan atau kendala lainnya terkait Shopee cus hubungi aku ke DM sosmed resminya Shopee yaa. Sehat selalu ^AG"
Shopee,com.shopee.id,grey27,1,aplikasi belanja paling plengerr yg gue instal 👎👎👎👎🤮,0,2026-05-24 00:16:19,"Hi kak, maaf udh bikin kakak resah buat kendala aplikasi Shopee, silahkan clear cache, relogin, pastikan jaringan stabil, dan cek berkala dalam 1x24 jam. Jika masih terkendala bisa hubungi aku lagi dgn info screenshoot review ini melalui DM ke social media kita @Shopee_id / @Shopeecare ya. have a nice day🙏^CZ"
Shopee,com.shopee.id,An Ang,1,udah mulai gk sesuai seller pasang gambar yang dikirim beda. aplikasi ini hampir sama aplikasi olshop biru,0,2026-05-24 00:15:53,"Hi kak An Ang, Maaf yaa udah bikin kamu kecewa terkait kendalamu. Agar aku bisa bantu lebih lanjut, kakak boleh infoin Username dan Detail kendala ke DM social media IG @Shopee_id. Aku tunggu ya kakk ^DY"
Shopee,com.shopee.id,Gacor Nian,5,selamat,0,2026-05-24 00:14:04,"Hi kak Gacor Nian, makasih ya untuk bintang dan feedbacknya. Pastinya Shopee bagus banget ya kak. Apa aja ada dan murah banget juga hihi. Moga kamu selalu setia sama Shopee ya kak. Kalau kamu ada pertanyaan atau kendala lainnya terkait Shopee cus hubungi aku ke DM sosmed resminya Shopee yaa. Sehat selalu ^AG"
Shopee,com.shopee.id,cruw 2104,5,nice app,0,2026-05-24 00:00:21,"Hi kak cruw 2104, makasih ya untuk bintang dan feedbacknya. Pastinya Shopee bagus banget ya kak. Apa aja ada dan murah banget juga hihi. Moga kamu selalu setia sama Shopee ya kak. Kalau kamu ada pertanyaan atau kendala lainnya terkait Shopee cus hubungi aku ke DM sosmed resminya Shopee yaa. Sehat selalu ^AG"
Shopee,com.shopee.id,Ragile Satty,5,Sangat menarik mudah dan memuaskan,0,2026-05-23 23:53:29,"Hi kak Ragile Satty, makasih ya untuk bintang dan feedbacknya. Pastinya Shopee bagus banget ya kak. Apa aja ada dan murah banget juga hihi. Moga kamu selalu setia sama Shopee ya kak. Kalau kamu ada pertanyaan atau kendala lainnya terkait Shopee cus hubungi aku ke DM sosmed resminya Shopee yaa. Sehat selalu ^AG"
Shopee,com.shopee.id,Ayu Green Lake View,5,Syukaaa banget dr dulu belanja di shopee. Dari urusan dapur sampai keperluan event special semua ada di shopee. Banyak voucher diskon dan gratis ongkir. Dan sy member VIP Shopee lhoo...,0,2026-05-23 23:46:48,"Hai kak Ayu Green Lake View, waaah maaciw banyak yaw kak buat feedback dan bintangnya, aku happy banget nih dapat bintang dari kamu. Jika ada kendala jangan ragu colek aku ke DM IG @shopee_id /@shopeecare_id. Sehat selalu ^HZ"
Shopee,com.shopee.id,oktianus samalukang,5,Terima kasih Shopee sudah memberi kemudahan dalam berbelanja,0,2026-05-23 23:36:39,"Hai kak oktianus samalukang, waaah maaciw banyak yaw kak buat feedback dan bintangnya, aku happy banget nih dapat bintang dari kamu. Jika ada kendala jangan ragu colek aku ke DM IG @shopee_id /@shopeecare_id. Sehat selalu ^HZ"
Shopee,com.shopee.id,Arlansyah Syahputri,5,aplikasi bagus dan sangat membantu,1,2026-05-23 23:29:40,"Hai kak Arlansyah Syahputri, makasih ya buat bintang 5 nya moga shopee bisa selalu memberikan kenyamanan dlm kakak berbelanja yaa terus setia pake shopee klo ada pertanyaan/kendala terkait shopee bisa hubungi aku dengan memberikan screenshot kendala km melalui DM ke Social Media resmi kami ya kak, terimakasih ^KH"
Shopee,com.shopee.id,leidy ray,3,"oke lahh, tapi ada moment dia lama banget datang paket nya kadang lebih dari satu bulan, dannn sekarang suka banget nyerobot aplikasi lain kayak tiba tiba ke pindah gitu kenapa ya. padahal lagi enak enak baca tiba tiba kepindah ke shopee padahal gak ada ketekan iklanya.",0,2026-05-23 23:05:23,
Shopee,com.shopee.id,novitalia gunawan,4,sangat membantu,0,2026-05-23 23:04:14,"Hi Kakak novitalia gunawan, makasih ya untuk bintangnya, bisa bgt nih ditambahin 1 bintang lg kalo kakak puas dgn layanan Shopee, Sehat selalu ^VZ"
Shopee,com.shopee.id,Osi Giyon,5,apa pun semua nya ada di sini,0,2026-05-23 23:01:06,"Hai kak Osi Giyon, waaah maaciw banyak yaw kak buat feedback dan bintangnya, aku happy banget nih dapat bintang dari kamu. Jika ada kendala jangan ragu colek aku ke DM IG @shopee_id /@shopeecare_id. Sehat selalu ^HZ"
Shopee,com.shopee.id,Waluyo Saputra,5,mantap,0,2026-05-23 22:59:21,"Hi kak Waluyo Saputra , makasih ya untuk bintang bintangnya. Yuhuuu Shopee emang mantul pake banget kak. Moga kamu selalu happy belanja di Shopee yaa. Ohiya, staytune terus aplikasi dan sosmed resmi Shopee ya kak biar kamu ga ketinggalan info dan update promo terbarunya. Stay healthy ^RN"
Shopee,com.shopee.id,Andi Kasriadi,5,"sangat membantu Dangan adanya aplikasih shopee,, semua yang kita butuhkan semuanya ada..",0,2026-05-23 22:56:59,"Hai kak Andi Kasriadi, makasih ya untuk bintangnya. semoga kakak suka dan nyaman belanja di shopee. jangan lupa juga cek promo belanja, sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy^AA"
Shopee,com.shopee.id,Ucun Roni,5,mantap,0,2026-05-23 22:49:03,"Hi kak Ucun Roni, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh chat aku ke DM Sosial Media resmi Shopee ya. Sehat selalu kak ^KB"
Shopee,com.shopee.id,Pak memet Tampan,5,okaii,0,2026-05-23 22:31:07,"Hai kak Pak memet Tampan . Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @shopee_id @Shopeecare_id . Stay safe ^RN"
Shopee,com.shopee.id,Andre Giofano,5,pelayanan yg baik,0,2026-05-23 22:30:30,"Hallo kakAndre Giofano. Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Stay safe ^AH"
Shopee,com.shopee.id,Riyadi Riyadi,5,Baik dan benar,0,2026-05-23 22:29:51,"Hi kak Riyadi Riyadi, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh chat aku ke DM Sosial Media resmi Shopee ya. Sehat selalu kak ^KB"
Shopee,com.shopee.id,Dasrul,1,aplikasi ngak jls lawakan macam apa ini aplikasi udh gede iklan Masi maksa ngak jls mana pake updet updetan ngak jls lagi setiap updet dapat untung cuma org bodoh yg percaya belanja di aplikasi Oren ini dpt untung untung di depan mata sih iya di belakang siapa tau kalo kedapatan aplikasi ngak jls ini berulah kayak aplikasi belanja lainya wajib di hapus dr play store,0,2026-05-23 22:29:06,
Shopee,com.shopee.id,Tiara Nurfadilah,5,👍👍👍⭐⭐🌟⭐⭐ okee,0,2026-05-23 22:28:59,"Hi kak Tiara Nurfadilah, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Stay safe^NT"
Shopee,com.shopee.id,Suryaty Suryaty,5,shopee mntappp,0,2026-05-23 22:24:55,"Hai kak Suryaty Suryaty, makasih ya untuk bintangnya. semoga kakak suka dan nyaman belanja di shopee. jangan lupa juga cek promo belanja, sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy^AA"
Shopee,com.shopee.id,Hendro Hendro,5,"bagus ,,mantap coy,,",0,2026-05-23 22:24:28,"Hai kak Hendro Hendro , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. Klo ada pertanyaan terkait Shopee jangan sungkan DM Aku di @Shopee_id, sehat selalu ^CK"
Shopee,com.shopee.id,Fir 1st,5,nice,0,2026-05-23 22:20:01,"Hallo kak Fir 1st, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Stay safe ^DY"
Shopee,com.shopee.id,Vania Sakila,5,Shope ini manfaat banget untuk kita semua kalok kita mau pesen- pesen apa jadi enak de tinggal pesen di Shope aja,0,2026-05-23 22:17:39,"Hi kak Vania Sakila, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Stay safe^NT"
Shopee,com.shopee.id,Dewi Tjiati,5,selama berbelanja dng shopee saya sangat puas bnyk positifnya terutama jika ada kendala di barang yg tidak sesuai dng kenyataan dan shopee meresponnya dng cepat dan solusinya terselesaikan dng baik.bagi yg blm mengerti cara pengembalian mohon unt diberikan penjelasan secara detail agar mereka dpt mengatasi persoalan yg dihadapinya.krn sbagian ada yg blm mengerti sepenuhnya.terima kasih shopee,0,2026-05-23 22:10:56,"hi kak Dewi Tjiati , makasih banget untuk bintang 5 nya. Semoga Shopee selalu bikin kamu puas dengan layanan dan produknya. Jangan lupa untuk ceki-ceki promo menarik dari shopee terus yaa kak. kalau ada kendala/pertanyaan terkait Shopee kakak bisa DM IG @Shopee_ID / @shopeecare_id ya. Happy shopping ^LI"
Shopee,com.shopee.id,dani hafuzaraziq,5,sangat bagus dan barang yang cocok tetapi agak sering ada penipuan,0,2026-05-23 22:07:30,"Hi kak dani hafuzaraziq, dan maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna maupun ke penjual yah kak dan akan selalu berusaha memberikan yang terbaik. utk kendala mengenai Shopee detailnya jangan sungkan buat DM aku di sosial media ya di @Shopee_ID . Sehat Selalu ^CK"
Shopee,com.shopee.id,Andika Pratasuma,4,"dulu ok banget,,tapi stelah di update kok sering balik sendiri😌",0,2026-05-23 22:02:44,"Hai kak, mohon maaf atas ketidaknyamanan nya. terkait kendala dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. kalau kakak ada kendala/pertanyaan kakak bisa DM aku @Shopee_id/@Shopeecare ya Stay safe ^AA"
Shopee,com.shopee.id,M Syafrudin,5,mantab,0,2026-05-23 22:02:09,"Hai kak M Syafrudin, makasih ya buat bintang 5 dan buat feedbacknya. semoga kakak selalu setia belanja di shopee. tentunya shopee bakalan terus tingkatin pelayanan dan performa buat kamu dan para sobat shopee. Stay Safe ^VZ"
Shopee,com.shopee.id,Laylatus Syarifah,5,good,0,2026-05-23 22:01:24,"Hi kak Laylatus Syarifah, makasih yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee. Shopee akan selalu berusaha meningkatkan pelayanan untuk semua pelanggan. kalau ada pertanyaan, langsung hubungi kami via DM Instagram @shopeecare_id ya. Have a nice day^NT"
Shopee,com.shopee.id,RUDI YANSYAH,5,sangat membantu,0,2026-05-23 22:00:18,"Hai kak RUDI YANSYAH, makasih ya untuk bintangnya. semoga kakak suka dan nyaman belanja di shopee. jangan lupa juga cek promo belanja, sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy^AA"
Shopee,com.shopee.id,Wuri setiadi,5,bgus saya puas dgn aplikasi shopee ini,0,2026-05-23 21:55:43,"Hi kak Wuri setiadi, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh chat aku ke DM Sosial Media resmi Shopee ya. Sehat selalu kak ^KB"
Shopee,com.shopee.id,Nina Puspitasari,5,pesanan cepat sampai,0,2026-05-23 21:51:48,"Hai kak {Google Play Username}, makasih ya untuk bintangnya. semoga kakak suka dan nyaman belanja di shopee. jangan lupa juga cek promo belanja, sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy^AA"
Shopee,com.shopee.id,Bella Tp,5,saya sangat senang menggunakan shopee,0,2026-05-23 21:50:11,"Hai kak Bella Tp, makasih ya buat bintang 5 nya moga shopee bisa selalu memberikan kenyamanan dlm kakak berbelanja yaa terus setia pake shopee klo ada pertanyaan/kendala terkait shopee bisa hubungi aku dengan memberikan screenshot kendala km melalui DM ke Social Media resmi kami ya kak, terimakasih ^KH"
Shopee,com.shopee.id,Nayla Salsabila,5,ok ok ok,0,2026-05-23 21:45:47,"Hi kak Nayla Salsabila, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh chat aku ke DM Sosial Media resmi Shopee ya. Sehat selalu kak ^KB"
Shopee,com.shopee.id,Nenden Sintawati,5,sangat bagus,0,2026-05-23 21:41:20,"Hi kak Nenden Sintawati, makasih yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee. Shopee akan selalu berusaha meningkatkan pelayanan untuk semua pelanggan. kalau ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day^YG"
Shopee,com.shopee.id,Abadi Kekal,5,memuaskan sekali,0,2026-05-23 21:41:04,"Hallo kakAbadi Kekal. Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Stay safe ^AH"
Shopee,com.shopee.id,Sulastri 36,4,berikan diskon 90%,0,2026-05-23 21:36:00,
Shopee,com.shopee.id,Busra Bhaskara,5,"Barang yang datang bagus semua,ya sesuai lah dengan harganya",0,2026-05-23 21:34:51,"Hi kak Busra Bhaskara, makasih banget nih buat bintang 5 nya yaa, moga kakak selalu setia sama Shopee ya. cus kak belanja lagi, jangan lupa gunain voucher gratis ongkirnya ya biar belanja kakak makin menyenangkan, kalau ada pertanyaan atau kendala terkait Shopee, boleh banget colek kami ke DM Instagram @shopee_id/@shopeecare_id yaa. Stay safe^YG"
Shopee,com.shopee.id,Maulana Muzaky,5,mantap bosQ belanja apapun jadi mudah,0,2026-05-23 21:33:01,"Hallo kakMaulana Muzaky. Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Stay safe ^AH"
Shopee,com.shopee.id,Ali Ibrahim,1,"jeleknya di pengiriman,gk ada konfirmasi dari kurir trs klw barang stuck di gudang gk ada nomor yg bisa di hubungi akhirnya cari² sendiri ketemu nomor penipu kena deh penipuan...",0,2026-05-23 21:28:45,"Hi kak Ali Ibrahim, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku detail kendala kamu dan sreenshot review ini ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^AA"
Shopee,com.shopee.id,Keukeu Nurani,4,banyak diskonnn plisss pas awal tu semua hrga ga masuk akal,0,2026-05-23 21:26:01,
Shopee,com.shopee.id,Edward Elivas,5,sangat membantu saya,0,2026-05-23 21:23:37,Hi kak Edward Elivas thanks banget ya buat bintang 5 nya. Moga kamu makin nyaman menggunakan Shopee sbg aplikasi belanja kamu. Pantengin trs sosmed resmi Shopee dan aplikasinya ya biar selalu update info promo menarik dari Shopee. Jika ada pertanyaan atau kendala bisa DM IG Have a nice day ^WS
Shopee,com.shopee.id,Bunda Tara,1,muncul terus di drachin,0,2026-05-23 21:22:05,
Shopee,com.shopee.id,Roni Erika,5,100 puas,0,2026-05-23 21:19:18,"Hai kak Roni Erika, makasih ya untuk bintangnya. semoga kakak suka dan nyaman belanja di shopee. jangan lupa juga cek promo belanja, sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy^AA"
Shopee,com.shopee.id,Alvin Tambak,3,sengaja kasih bintang 3 soalnya pas mau co pertama kali di akun baru gak bisa co ini gimana maksudnya,0,2026-05-23 21:14:03,"Hi kak Alvin Tambak , maaf ya terkait kendala yg kamu alami. Agar bisa aku bantu pengecekan kendala kamu, mohon menghubungi aku melalui DM Sosial media twitter Kami @ShopeeID dengan mengirimkan Username dan SS kendala ya kak. aku tunggu ^KY"
Shopee,com.shopee.id,Jaya Haris,1,sangat buruk kadang pesanan tidak sesuai,0,2026-05-23 21:12:37,"Haii kakJaya Haris, maaf ya udh bikin km kecewa terkait kendalamu . Biar bisa Aku bantu cek kendalanya infoin ke aku Username dan detail kendala kakak boleh colek Aku di DM @Shopee_id ya kak. Ditunggu ^AH"
Shopee,com.shopee.id,Achmad Buhori,5,ok,0,2026-05-23 21:11:31,Hi kak Achmad Buhori thanks banget ya buat bintang 5 nya. Moga kamu makin nyaman menggunakan Shopee sbg aplikasi belanja kamu. Pantengin trs sosmed resmi Shopee dan aplikasinya ya biar selalu update info promo menarik dari Shopee. Jika ada pertanyaan atau kendala bisa DM IG Have a nice day ^WS
